route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
43,13,t2C4-bBBA-slD,"Varna -  Dryden - TC3 Dorms",1,3002,39851_shp,0,0
43,13,t2E9-bBBA-slD,"Cornell - Downtown",0,3002,40006_shp,0,0
43,13,t46A-bBC1-slD,"Varna -  Dryden - TC3 Dorms",1,3009,39851_shp,0,0
43,13,t4BA-bBC1-slD,"Varna - Downtown",0,3009,39982_shp,0,0
43,13,t5E1-bBC1-slD,"Cornell -  Dryden - TC3 Dorms",1,3009,39835_shp,0,0
43,13,t611-bBC1-slD,"Cornell - Downtown",0,3009,40006_shp,0,0
43,13,t6D6-bBC1-slD,"Cornell - Varna -Dryden -  TC3 - Groton",1,3009,39915_shp,0,0
43,15,t2CC-b7D4-slF,"Varna -  Dryden - TC3 Dorms",1,2004,39807_shp,0,0
43,15,t2F3-b7D4-slF,"",0,2004,39744_shp,0,0
43,15,t44C-b7DB-slF,"Varna -  Dryden - TC3 Dorms",1,2011,39807_shp,0,0
43,15,t474-b7DB-slF,"",0,2011,39744_shp,0,0
43,15,t5E6-b7E2-slF,"Cornell -  Dryden - TC3 Dorms",1,2018,39969_shp,0,0
43,15,t640-b7E2-slF,"",0,2018,39744_shp,0,0
43,15,t6DB-b7E2-slF,"Cornell - Varna -Dryden -  TC3 - Groton",1,2018,39959_shp,0,0
51,12,t276-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t28E-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t2DA-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t2F2-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t343-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t35B-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t3B1-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t3F3-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t41F-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t461-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t4B5-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39910_shp,0,0
51,12,t4CF-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39850_shp,0,0
51,12,t523-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39811_shp,0,0
51,12,t53E-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39908_shp,0,0
51,12,t591-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39811_shp,0,0
51,12,t5AC-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39908_shp,0,0
51,12,t5FF-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39811_shp,0,0
51,12,t642-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39908_shp,0,0
51,12,t66D-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39811_shp,0,0
51,12,t6B0-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39908_shp,0,0
51,12,t6DB-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39811_shp,0,0
51,12,t71E-b3EE-slC,"Cornell - East Hill Plaza - Downtown",0,1006,39908_shp,0,0
51,12,t776-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39733_shp,0,0
51,12,t790-b3EE-slC,"Cornell - Downtown",0,1006,39711_shp,0,0
51,12,t7E4-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39733_shp,0,0
51,12,t7FE-b3EE-slC,"Cornell - Downtown",0,1006,39711_shp,0,0
51,12,t852-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39733_shp,0,0
51,12,t86C-b3EE-slC,"Cornell - Downtown",0,1006,39711_shp,0,0
51,12,t8C0-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39733_shp,0,0
51,12,t902-b3EE-slC,"Cornell - Downtown",0,1006,39711_shp,0,0
51,12,t929-b3EE-slC,"Collegetown - Cornell - Eastern Heights",1,1006,39733_shp,0,0
51,12,t969-b3EE-slC,"Cornell - Downtown",0,1006,39712_shp,0,0
51,13,t384-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39963_shp,0,0
51,13,t39B-bBBF-slD,"Cornell - East Hill Plaza - Downtown",0,3007,39855_shp,0,0
51,13,t44C-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39963_shp,0,0
51,13,t463-bBBF-slD,"Cornell - East Hill Plaza - Downtown",0,3007,39855_shp,0,0
51,13,t514-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39891_shp,0,0
51,13,t52E-bBBF-slD,"Cornell - Downtown",0,3007,39816_shp,0,0
51,13,t5DC-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39891_shp,0,0
51,13,t5F6-bBBF-slD,"Cornell - Downtown",0,3007,39816_shp,0,0
51,13,t6A4-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39891_shp,0,0
51,13,t6BE-bBBF-slD,"Cornell - Downtown",0,3007,39816_shp,0,0
51,13,t76C-bBBF-slD,"Collegetown - Cornell - Eastern Heights",1,3007,39963_shp,0,0
51,13,t783-bBBF-slD,"Cornell - Downtown",0,3007,39848_shp,0,0
51,13,t834-bBBE-slD,"Collegetown - Cornell - Eastern Heights",1,3006,39963_shp,0,0
51,13,t84B-bBBE-slD,"Cornell - Downtown",0,3006,39848_shp,0,0
51,15,t384-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t39B-b7D8-slF,"Cornell - East Hill Plaza - Downtown",0,2008,39818_shp,0,0
51,15,t44C-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t463-b7D8-slF,"Cornell - East Hill Plaza - Downtown",0,2008,39818_shp,0,0
51,15,t514-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39931_shp,0,0
51,15,t52E-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t5DC-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39931_shp,0,0
51,15,t5F6-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t6A4-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39931_shp,0,0
51,15,t6BE-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t76C-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t783-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t7D5-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t7EC-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t83E-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t855-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t8A7-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t8BE-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t910-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t927-b7D8-slF,"Cornell - Downtown",0,2008,39756_shp,0,0
51,15,t979-b7D8-slF,"Collegetown - Cornell - Eastern Heights",1,2008,39932_shp,0,0
51,15,t990-b7D8-slF,"Cornell - Downtown",0,2008,40027_shp,0,0
52,12,t284-b3F3-slC,"Caroline",1,1011,39760_shp,0,0
52,12,t2C1-b3F3-slC,"Brooktondale - Cornell - Downtown",0,1011,39841_shp,0,0
52,12,t2F3-b3FC-slC,"Caroline",1,1020,39760_shp,0,0
52,12,t331-b3FC-slC,"Brooktondale - Cornell - Downtown",0,1020,39841_shp,0,0
52,12,t519-b3FF-slC,"Caroline",1,1023,39760_shp,0,0
52,12,t535-b3FF-slC,"Brooktondale - Cornell - Downtown",0,1023,39841_shp,0,0
52,12,t660-b3FB-slC,"Cornell - Brooktondale - Caroline",1,1019,39907_shp,0,0
52,12,t6B3-b3FB-slC,"Downtown",0,1019,39857_shp,0,0
52,12,t735-b403-slC,"Cornell - Brooktondale - Caroline",1,1027,39907_shp,0,0
52,12,t785-b403-slC,"Downtown",0,1027,39722_shp,0,0
52,13,t33E-bBBA-slD,"Caroline",1,3002,39769_shp,0,0
52,13,t357-bBBA-slD,"Brooktondale - Downtown",0,3002,39721_shp,0,0
52,13,t4D8-bBB9-slD,"Caroline",1,3001,39769_shp,0,0
52,13,t517-bBB9-slD,"Brooktondale - Cornell - Downtown",0,3001,39877_shp,0,0
52,13,t71C-bBC5-slD,"Cornell - Brooktondale - Caroline",1,3013,39916_shp,0,0
52,13,t743-bBC5-slD,"Downtown",0,3013,39723_shp,0,0
52,15,t343-b7D4-slF,"Caroline",1,2004,39892_shp,0,0
52,15,t35A-b7D4-slF,"Brooktondale - Cornell - Downtown",0,2004,39918_shp,0,0
52,15,t4CE-b7D3-slF,"Caroline",1,2003,39892_shp,0,0
52,15,t4E4-b7D3-slF,"Brooktondale - Cornell - Downtown",0,2003,39972_shp,0,0
52,15,t6D6-b7E3-slF,"Cornell - Brooktondale - Caroline",1,2019,39981_shp,0,0
52,15,t725-b7E3-slF,"Downtown",0,2019,39942_shp,0,0
65,12,t27F-b3F1-slC,"Danby",1,1009,39987_shp,0,0
65,12,t2C1-b3F1-slC,"Downtown - Cornell",0,1009,39929_shp,0,0
65,12,t2EE-b401-slC,"Danby",1,1025,39987_shp,0,0
65,12,t332-b401-slC,"Ithaca College - Downtown",0,1025,40026_shp,0,0
65,12,t393-b3F1-slC,"Danby",1,1009,39869_shp,0,0
65,12,t3A5-b3F1-slC,"Downtown",0,1009,39895_shp,0,0
65,12,t58C-b3FF-slC,"Danby",1,1023,39987_shp,0,0
65,12,t5A8-b3FF-slC,"Ithaca College - Downtown",0,1023,40007_shp,0,0
65,12,t66A-b403-slC,"Downtown - Danby",1,1027,39842_shp,0,0
65,12,t6B8-b403-slC,"Downtown",0,1027,39824_shp,0,0
65,12,t6D6-b403-slC,"Danby",1,1027,39987_shp,0,0
65,12,t719-b403-slC,"Downtown",0,1027,39824_shp,0,0
67,12,t276-b3ED-slC,"Newfield",1,1005,39789_shp,0,0
67,12,t28F-b3ED-slC,"Downtown",0,1005,39766_shp,0,0
67,12,t389-b3FC-slC,"Newfield",1,1020,39789_shp,0,0
67,12,t3A2-b3FC-slC,"Downtown",0,1020,39766_shp,0,0
67,12,t584-b3EB-slC,"Newfield",1,1003,39993_shp,0,0
67,12,t59B-b3EB-slC,"Downtown",0,1003,39766_shp,0,0
67,12,t663-b3ED-slC,"Downtown - Newfield",1,1005,39977_shp,0,0
67,12,t6AE-b3ED-slC,"Downtown",0,1005,39766_shp,0,0
67,12,t771-b404-slC,"Newfield",1,1028,39993_shp,0,0
67,12,t788-b404-slC,"Downtown",0,1028,39766_shp,0,0
67,13,t2C6-bBBB-slD,"Newfield",1,3003,39772_shp,0,0
67,13,t2DC-bBBB-slD,"Downtown",0,3003,40002_shp,0,0
67,13,t4E7-bBC1-slD,"Newfield",1,3009,39833_shp,0,0
67,13,t528-bBC1-slD,"Downtown",0,3009,40002_shp,0,0
67,13,t726-bBC6-slD,"Newfield",1,3014,39833_shp,0,0
67,13,t73F-bBC6-slD,"Downtown",0,3014,40002_shp,0,0
67,15,t2C6-b7D2-slF,"Newfield",1,2002,39782_shp,0,0
67,15,t2DC-b7D2-slF,"Downtown",0,2002,39958_shp,0,0
67,15,t3B1-b7D4-slF,"Newfield",1,2004,39810_shp,0,0
67,15,t3F2-b7D4-slF,"Downtown",0,2004,39958_shp,0,0
67,15,t771-b7DE-slF,"Newfield",1,2014,39782_shp,0,0
67,15,t788-b7DE-slF,"Downtown",0,2014,39958_shp,0,0
77,13,t33E-bBC0-slD,"Ithaca Mall",0,3008,40001_shp,0,0
77,13,t384-bBC0-slD,"Hanshaw Vil - Etna",1,3008,39854_shp,0,0
77,13,t3A2-bBC0-slD,"Ithaca Mall",0,3008,39846_shp,0,0
77,13,t3ED-bBC0-slD,"Lansing Town Hall",1,3008,39827_shp,0,0
77,13,t406-bBC0-slD,"Ithaca Mall",0,3008,40001_shp,0,0
77,13,t44C-bBC0-slD,"Hanshaw Vil - Etna",1,3008,39854_shp,0,0
77,13,t46A-bBC0-slD,"Ithaca Mall",0,3008,39846_shp,0,0
77,13,t519-bBC8-slD,"Lansing Town Hall",1,3016,39827_shp,0,0
77,13,t532-bBC8-slD,"Ithaca Mall",0,3016,40001_shp,0,0
77,13,t578-bBC8-slD,"Hanshaw Vil - Etna",1,3016,39854_shp,0,0
77,13,t596-bBC8-slD,"Ithaca Mall",0,3016,39846_shp,0,0
77,13,t5E1-bBC8-slD,"Lansing Town Hall",1,3016,39827_shp,0,0
77,13,t5FA-bBC8-slD,"Ithaca Mall",0,3016,40001_shp,0,0
77,13,t640-bBC8-slD,"Hanshaw Vil - Etna",1,3016,39854_shp,0,0
77,13,t65E-bBC8-slD,"Ithaca Mall",0,3016,39846_shp,0,0
77,13,t6A9-bBC8-slD,"Lansing Town Hall",1,3016,39827_shp,0,0
77,13,t6C2-bBC8-slD,"Ithaca Mall",0,3016,40001_shp,0,0
77,13,t6DB-bBC8-slD,"Hanshaw Vil - Etna",1,3016,39854_shp,0,0
77,15,t33E-b7D9-slF,"Ithaca Mall",0,2009,39948_shp,0,0
77,15,t384-b7D9-slF,"Hanshaw Vil - Etna",1,2009,39955_shp,0,0
77,15,t3A2-b7D9-slF,"Ithaca Mall",0,2009,39979_shp,0,0
77,15,t3ED-b7D9-slF,"Lansing Town Hall",1,2009,39997_shp,0,0
77,15,t406-b7D9-slF,"Ithaca Mall",0,2009,39948_shp,0,0
77,15,t44C-b7D9-slF,"Hanshaw Vil - Etna",1,2009,39955_shp,0,0
77,15,t46A-b7D9-slF,"Ithaca Mall",0,2009,39979_shp,0,0
77,15,t519-b7E1-slF,"Lansing Town Hall",1,2017,39997_shp,0,0
77,15,t532-b7E1-slF,"Ithaca Mall",0,2017,39948_shp,0,0
77,15,t578-b7E1-slF,"Hanshaw Vil - Etna",1,2017,39955_shp,0,0
77,15,t596-b7E1-slF,"Ithaca Mall",0,2017,39979_shp,0,0
77,15,t5E1-b7E1-slF,"Lansing Town Hall",1,2017,39997_shp,0,0
77,15,t5FA-b7E1-slF,"Ithaca Mall",0,2017,39948_shp,0,0
77,15,t640-b7E1-slF,"Hanshaw Vil - Etna",1,2017,39955_shp,0,0
77,15,t65E-b7E1-slF,"Ithaca Mall",0,2017,39979_shp,0,0
77,15,t6A9-b7E1-slF,"Lansing Town Hall",1,2017,39997_shp,0,0
77,15,t6C2-b7E1-slF,"Ithaca Mall",0,2017,39948_shp,0,0
77,15,t6DB-b7E1-slF,"Hanshaw Vil - Etna",1,2017,39955_shp,0,0
81,12,t1B8-b3E9-slC,"Collegetown - Tower Rd",1,1001,39773_shp,0,0
81,12,t1C7-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t203-b3E9-slC,"Central Campus - Tower Rd",1,1001,39985_shp,0,0
81,12,t212-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t221-b3E9-slC,"Central Campus - Tower Rd",1,1001,39985_shp,0,0
81,12,t258-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t267-b3E9-slC,"Central Campus - Tower Rd",1,1001,39985_shp,0,0
81,12,t276-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t285-b3E9-slC,"Central Campus - Tower Rd",1,1001,39985_shp,0,0
81,12,t2BC-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t2CB-b3E9-slC,"Central Campus - Tower Rd",1,1001,39985_shp,0,0
81,12,t2DA-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t2E3-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t2EE-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t2EF-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t322-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t323-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t32E-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t32F-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t33A-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t33B-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t346-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t347-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t352-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t353-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t386-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t387-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t392-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t393-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t39E-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t39F-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t3AA-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t3AB-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t3B6-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t3B7-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t3EA-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t3EB-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t3F6-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t3F7-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t402-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t403-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t40E-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t40F-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t41A-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t41B-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t44E-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t44F-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t45A-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t45B-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t466-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t467-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t472-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t473-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t47E-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t47F-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t4B2-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t4B3-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t4BE-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t4BF-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t4CA-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t4CB-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t4D6-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t4D7-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t4E2-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t4E3-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t516-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t517-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t522-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t523-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t52E-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t52F-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t53A-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t53B-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t546-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t547-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t57A-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t57B-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t586-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t587-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t592-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t593-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t59E-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t59F-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t5AA-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t5AB-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t5DE-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t5DF-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t5EA-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t5EB-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t5F6-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t5F7-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t602-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t603-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t60E-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t60F-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t642-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t643-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t64E-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t64F-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t65A-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t65B-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t666-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t667-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t672-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t673-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t6A6-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t6A7-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t6B2-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t6B3-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t6BE-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t6BF-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t6CA-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t6CB-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t6D6-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t6D7-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t70A-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t70B-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t716-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t717-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t722-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t723-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t72E-b3F2-slC,"Central Campus - A-Lot",0,1010,39886_shp,0,0
81,12,t72F-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t73A-b3FE-slC,"Central Campus - A-Lot",0,1022,39886_shp,0,0
81,12,t73B-b3F2-slC,"Central Campus - Tower Rd",1,1010,39994_shp,0,0
81,12,t76E-b3E9-slC,"Central Campus - A-Lot",0,1001,39886_shp,0,0
81,12,t76F-b3FE-slC,"Central Campus - Tower Rd",1,1022,39994_shp,0,0
81,12,t77A-b3F2-slC,"Central Campus - A-Lot - Hasbrouck",0,1010,39887_shp,0,0
81,12,t77B-b3E9-slC,"Central Campus - Tower Rd",1,1001,39994_shp,0,0
81,12,t786-b3FE-slC,"Central Campus - A-Lot - Hasbrouck",0,1022,39887_shp,0,0
81,12,t792-b3E9-slC,"Central Campus - A-Lot - Hasbrouck",0,1001,39887_shp,0,0
82,12,t2E9-b3EC-slC,"East Hill Plaza - Campus Loop",1,1004,39971_shp,0,0
82,12,t32F-b3EC-slC,"East Hill Plaza - Campus Loop",1,1004,39971_shp,0,0
82,12,t34D-b3EC-slC,"East Hill Plaza - Campus Loop",1,1004,39971_shp,0,0
82,12,t393-b3EC-slC,"East Hill Plaza - Campus Loop",1,1004,39971_shp,0,0
82,12,t393-b3ED-slC,"East Hill Plaza - Campus Loop",1,1005,39800_shp,0,0
82,12,t3A2-b3ED-slC,"East Hill Plaza - Campus Loop",1,1005,39971_shp,0,0
82,12,t3B1-b3EC-slC,"East Hill Plaza - Campus Loop",1,1004,39971_shp,0,0
82,12,t3E8-b3ED-slC,"East Hill Plaza - Campus Loop",1,1005,39971_shp,0,0
